date,areaType,areaCode,areaName,cumCasesBySpecimenDate,cumDeathsByDeathDate,newCasesBySpecimenDate,newDeathsByDeathDate,newCasesBySpecimenDateRollingRate
23/05/2020,region,E12000007,London,31876,6303,65,16,8.6
22/05/2020,region,E12000007,London,31811,6287,83,16,8.7
21/05/2020,region,E12000007,London,31728,6271,158,22,9.2
20/05/2020,region,E12000007,London,31570,6249,143,30,9.2
19/05/2020,region,E12000007,London,31427,6219,128,26,9.9
18/05/2020,region,E12000007,London,31299,6193,111,22,10.6
17/05/2020,region,E12000007,London,31188,6171,79,22,11.2
16/05/2020,region,E12000007,London,31109,6149,76,21,11.7
15/05/2020,region,E12000007,London,31033,6128,132,26,12.3
14/05/2020,region,E12000007,London,30901,6102,158,29,13.1
13/05/2020,region,E12000007,London,30743,6073,204,22,14.3
12/05/2020,region,E12000007,London,30539,6051,193,29,15.1
11/05/2020,region,E12000007,London,30346,6022,160,39,15.3
10/05/2020,region,E12000007,London,30186,5983,125,35,16.3
09/05/2020,region,E12000007,London,30061,5948,128,33,16.7
08/05/2020,region,E12000007,London,29933,5915,206,39,18.1
07/05/2020,region,E12000007,London,29727,5876,270,45,19.8
06/05/2020,region,E12000007,London,29457,5831,267,47,21.5
05/05/2020,region,E12000007,London,29190,5784,216,42,23.3
04/05/2020,region,E12000007,London,28974,5742,247,50,24.3
03/05/2020,region,E12000007,London,28727,5692,167,50,26.3
02/05/2020,region,E12000007,London,28560,5642,248,65,27.9
01/05/2020,region,E12000007,London,28312,5577,355,49,28.8
30/04/2020,region,E12000007,London,27957,5528,424,50,29.1
29/04/2020,region,E12000007,London,27533,5478,428,56,30.2
28/04/2020,region,E12000007,London,27105,5422,312,69,29.9
27/04/2020,region,E12000007,London,26793,5353,419,59,31.6
26/04/2020,region,E12000007,London,26374,5294,311,67,31.8
25/04/2020,region,E12000007,London,26063,5227,333,65,32.7
24/04/2020,region,E12000007,London,25730,5162,379,86,33.5
23/04/2020,region,E12000007,London,25351,5076,524,87,35.7
22/04/2020,region,E12000007,London,24827,4989,398,114,36.3
21/04/2020,region,E12000007,London,24429,4875,466,104,39.2
20/04/2020,region,E12000007,London,23963,4771,435,100,40.7
19/04/2020,region,E12000007,London,23528,4671,396,117,42.5
18/04/2020,region,E12000007,London,23132,4554,400,119,43.7
17/04/2020,region,E12000007,London,22732,4435,579,110,45.1
16/04/2020,region,E12000007,London,22153,4325,577,141,45.5
15/04/2020,region,E12000007,London,21576,4184,658,146,48
14/04/2020,region,E12000007,London,20918,4038,599,144,50.4
13/04/2020,region,E12000007,London,20319,3894,602,170,54.3
12/04/2020,region,E12000007,London,19717,3724,501,170,57.2
11/04/2020,region,E12000007,London,19216,3554,523,165,58.7
10/04/2020,region,E12000007,London,18693,3389,617,176,61.4
09/04/2020,region,E12000007,London,18076,3213,800,198,65.5
08/04/2020,region,E12000007,London,17276,3015,875,231,68.4
07/04/2020,region,E12000007,London,16401,2784,952,222,69.6
06/04/2020,region,E12000007,London,15449,2562,860,195,69.4
05/04/2020,region,E12000007,London,14589,2367,633,196,69.5
04/04/2020,region,E12000007,London,13956,2171,765,224,69.1
03/04/2020,region,E12000007,London,13191,1947,981,190,67
02/04/2020,region,E12000007,London,12210,1757,1068,195,65.2
01/04/2020,region,E12000007,London,11142,1562,979,189,61.8
31/03/2020,region,E12000007,London,10163,1373,937,178,59.4
30/03/2020,region,E12000007,London,9226,1195,868,151,56
29/03/2020,region,E12000007,London,8358,1044,596,142,54
28/03/2020,region,E12000007,London,7762,902,577,120,52.2
27/03/2020,region,E12000007,London,7185,782,818,126,49.7
26/03/2020,region,E12000007,London,6367,656,767,123,45.3
25/03/2020,region,E12000007,London,5600,533,757,116,40.5
24/03/2020,region,E12000007,London,4843,417,635,88,36
23/03/2020,region,E12000007,London,4208,329,689,56,32.4
22/03/2020,region,E12000007,London,3519,273,438,53,27.3
21/03/2020,region,E12000007,London,3081,220,351,47,24.3
20/03/2020,region,E12000007,London,2730,173,426,45,22
19/03/2020,region,E12000007,London,2304,128,332,25,18.8
18/03/2020,region,E12000007,London,1972,103,356,26,16.9
17/03/2020,region,E12000007,London,1616,77,311,23,15
16/03/2020,region,E12000007,London,1305,54,234,15,12.6
15/03/2020,region,E12000007,London,1071,39,165,9,10.5
14/03/2020,region,E12000007,London,906,30,150,11,8.9
13/03/2020,region,E12000007,London,756,19,136,6,7.4
12/03/2020,region,E12000007,London,620,13,165,6,6.2
11/03/2020,region,E12000007,London,455,7,183,4,4.5
10/03/2020,region,E12000007,London,272,3,92,1,2.6
09/03/2020,region,E12000007,London,180,2,52,2,1.7
08/03/2020,region,E12000007,London,128,,22,,1.2
07/03/2020,region,E12000007,London,106,,15,,1
06/03/2020,region,E12000007,London,91,,24,,0.9
05/03/2020,region,E12000007,London,67,,14,,0.6
04/03/2020,region,E12000007,London,53,,18,,0.5
03/03/2020,region,E12000007,London,35,,6,,0.3
02/03/2020,region,E12000007,London,29,,12,,0.3
01/03/2020,region,E12000007,London,17,,4,,0.2
29/02/2020,region,E12000007,London,13,,1,,0.1
28/02/2020,region,E12000007,London,12,,3,,0.1
27/02/2020,region,E12000007,London,9,,2,,0.1
26/02/2020,region,E12000007,London,7,,2,,0.1
25/02/2020,region,E12000007,London,5,,3,,0
24/02/2020,region,E12000007,London,2,,1,,0
23/02/2020,region,E12000007,London,1,,0,,0
22/02/2020,region,E12000007,London,1,,0,,0
21/02/2020,region,E12000007,London,1,,0,,0
20/02/2020,region,E12000007,London,1,,0,,0
19/02/2020,region,E12000007,London,1,,0,,0
18/02/2020,region,E12000007,London,1,,0,,0
17/02/2020,region,E12000007,London,1,,0,,0
16/02/2020,region,E12000007,London,1,,0,,0
15/02/2020,region,E12000007,London,1,,0,,0
14/02/2020,region,E12000007,London,1,,0,,0
13/02/2020,region,E12000007,London,1,,0,,0
12/02/2020,region,E12000007,London,1,,0,,0
11/02/2020,region,E12000007,London,1,,1,,0
10/02/2020,region,E12000007,London,,,,,0
09/02/2020,region,E12000007,London,,,,,0
08/02/2020,region,E12000007,London,,,,,0
07/02/2020,region,E12000007,London,,,,,0
06/02/2020,region,E12000007,London,,,,,0
05/02/2020,region,E12000007,London,,,,,0
04/02/2020,region,E12000007,London,,,,,0
03/02/2020,region,E12000007,London,,,,,0
02/02/2020,region,E12000007,London,,,,,0
01/02/2020,region,E12000007,London,,,,,0
31/01/2020,region,E12000007,London,,,,,0
30/01/2020,region,E12000007,London,,,,,0
29/01/2020,region,E12000007,London,,,,,0
28/01/2020,region,E12000007,London,,,,,0
27/01/2020,region,E12000007,London,,,,,0
26/01/2020,region,E12000007,London,,,,,0
25/01/2020,region,E12000007,London,,,,,0
24/01/2020,region,E12000007,London,,,,,0
23/01/2020,region,E12000007,London,,,,,0
22/01/2020,region,E12000007,London,,,,,0
21/01/2020,region,E12000007,London,,,,,0
20/01/2020,region,E12000007,London,,,,,0
19/01/2020,region,E12000007,London,,,,,0
18/01/2020,region,E12000007,London,,,,,0
17/01/2020,region,E12000007,London,,,,,0
16/01/2020,region,E12000007,London,,,,,0
15/01/2020,region,E12000007,London,,,,,0
14/01/2020,region,E12000007,London,,,,,0
13/01/2020,region,E12000007,London,,,,,0
12/01/2020,region,E12000007,London,,,,,0
11/01/2020,region,E12000007,London,,,,,0
10/01/2020,region,E12000007,London,,,,,0
09/01/2020,region,E12000007,London,,,,,0
08/01/2020,region,E12000007,London,,,,,0
07/01/2020,region,E12000007,London,,,,,0
06/01/2020,region,E12000007,London,,,,,0
05/01/2020,region,E12000007,London,,,,,0
04/01/2020,region,E12000007,London,,,,,0
03/01/2020,region,E12000007,London,,,,,0
13/12/2020,region,E12000008,South East,,,,,
12/12/2020,region,E12000008,South East,167725,8231,361,4,
11/12/2020,region,E12000008,South East,167364,8227,2209,30,
10/12/2020,region,E12000008,South East,165155,8197,3318,36,
09/12/2020,region,E12000008,South East,161837,8161,3131,52,
08/12/2020,region,E12000008,South East,158706,8109,3084,51,186.7
07/12/2020,region,E12000008,South East,155622,8058,3265,35,177.9
06/12/2020,region,E12000008,South East,152357,8023,2024,39,168.5
05/12/2020,region,E12000008,South East,150333,7984,1883,46,162.4
04/12/2020,region,E12000008,South East,148450,7938,2328,59,157.8
03/12/2020,region,E12000008,South East,146122,7879,2283,56,154.8
02/12/2020,region,E12000008,South East,143839,7823,2270,49,149
01/12/2020,region,E12000008,South East,141569,7774,2277,58,146.5
30/11/2020,region,E12000008,South East,139292,7716,2406,37,143.1
29/11/2020,region,E12000008,South East,136886,7679,1464,55,142.8
28/11/2020,region,E12000008,South East,135422,7624,1454,39,140.9
27/11/2020,region,E12000008,South East,133968,7585,2055,47,141.1
26/11/2020,region,E12000008,South East,131913,7538,1754,55,139.3
25/11/2020,region,E12000008,South East,130159,7483,2042,58,140.7
24/11/2020,region,E12000008,South East,128117,7425,1963,45,143.1
23/11/2020,region,E12000008,South East,126154,7380,2378,51,146.6
22/11/2020,region,E12000008,South East,123776,7329,1290,45,153.3
21/11/2020,region,E12000008,South East,122486,7284,1471,37,157.6
20/11/2020,region,E12000008,South East,121015,7247,1886,39,161.2
19/11/2020,region,E12000008,South East,119129,7208,1891,43,170.4
18/11/2020,region,E12000008,South East,117238,7165,2259,51,178.3
17/11/2020,region,E12000008,South East,114979,7114,2281,33,183.3
16/11/2020,region,E12000008,South East,112698,7081,2994,39,186.7
15/11/2020,region,E12000008,South East,109704,7042,1687,38,186.6
14/11/2020,region,E12000008,South East,108017,7004,1804,38,189.5
13/11/2020,region,E12000008,South East,106213,6966,2726,30,188.4
12/11/2020,region,E12000008,South East,103487,6936,2617,35,179.6
11/11/2020,region,E12000008,South East,100870,6901,2715,29,172
10/11/2020,region,E12000008,South East,98155,6872,2598,32,163.6
09/11/2020,region,E12000008,South East,95557,6840,2985,38,156.7
08/11/2020,region,E12000008,South East,92572,6802,1951,32,151.6
07/11/2020,region,E12000008,South East,90621,6770,1706,27,141.3
06/11/2020,region,E12000008,South East,88915,6743,1920,20,135.9
05/11/2020,region,E12000008,South East,86995,6723,1919,18,133.4
04/11/2020,region,E12000008,South East,85076,6705,1938,18,131
03/11/2020,region,E12000008,South East,83138,6687,1962,26,127.7
02/11/2020,region,E12000008,South East,81176,6661,2517,23,124.8
01/11/2020,region,E12000008,South East,78659,6638,1007,29,117.6
31/10/2020,region,E12000008,South East,77652,6609,1209,34,117.2
30/10/2020,region,E12000008,South East,76443,6575,1691,23,116
29/10/2020,region,E12000008,South East,74752,6552,1703,13,113
28/10/2020,region,E12000008,South East,73049,6539,1630,17,110.2
27/10/2020,region,E12000008,South East,71419,6522,1700,15,110.3
26/10/2020,region,E12000008,South East,69719,6507,1856,24,109.1
25/10/2020,region,E12000008,South East,67863,6483,972,14,104.2
24/10/2020,region,E12000008,South East,66891,6469,1095,16,101.9
23/10/2020,region,E12000008,South East,65796,6453,1420,20,98.6
22/10/2020,region,E12000008,South East,64376,6433,1444,11,93.5
21/10/2020,region,E12000008,South East,62932,6422,1639,17,88.4
20/10/2020,region,E12000008,South East,61293,6405,1592,15,82.2
19/10/2020,region,E12000008,South East,59701,6390,1402,12,75.9
18/10/2020,region,E12000008,South East,58299,6378,758,10,70.1
17/10/2020,region,E12000008,South East,57541,6368,794,13,67.1
16/10/2020,region,E12000008,South East,56747,6355,955,8,64.5
15/10/2020,region,E12000008,South East,55792,6347,972,11,62.6
14/10/2020,region,E12000008,South East,54820,6336,1075,14,62.5
13/10/2020,region,E12000008,South East,53745,6322,1016,14,60.6
12/10/2020,region,E12000008,South East,52729,6308,864,12,57
11/10/2020,region,E12000008,South East,51865,6296,483,10,55.6
10/10/2020,region,E12000008,South East,51382,6286,559,6,56.5
09/10/2020,region,E12000008,South East,50823,6280,774,6,56.3
08/10/2020,region,E12000008,South East,50049,6274,964,7,54.7
07/10/2020,region,E12000008,South East,49085,6267,907,11,49.9
06/10/2020,region,E12000008,South East,48178,6256,678,8,45.3
05/10/2020,region,E12000008,South East,47500,6248,743,4,41.7
04/10/2020,region,E12000008,South East,46757,6244,559,11,37.6
03/10/2020,region,E12000008,South East,46198,6233,543,15,34.4
02/10/2020,region,E12000008,South East,45655,6218,630,6,30.9
01/10/2020,region,E12000008,South East,45025,6212,517,11,27.4
30/09/2020,region,E12000008,South East,44508,6201,487,8,24.9
29/09/2020,region,E12000008,South East,44021,6193,350,10,22.4
28/09/2020,region,E12000008,South East,43671,6183,370,14,21.5
27/09/2020,region,E12000008,South East,43301,6169,265,7,19.9
26/09/2020,region,E12000008,South East,43036,6162,216,8,18.9
25/09/2020,region,E12000008,South East,42820,6154,311,11,18.4
24/09/2020,region,E12000008,South East,42509,6143,290,8,17.2
23/09/2020,region,E12000008,South East,42219,6135,254,6,15.8
22/09/2020,region,E12000008,South East,41965,6129,264,8,14.6
21/09/2020,region,E12000008,South East,41701,6121,226,6,13.2
20/09/2020,region,E12000008,South East,41475,6115,175,3,12.4
19/09/2020,region,E12000008,South East,41300,6112,173,8,11.1
18/09/2020,region,E12000008,South East,41127,6104,193,6,10.7
17/09/2020,region,E12000008,South East,40934,6098,163,7,10.4
16/09/2020,region,E12000008,South East,40771,6091,146,7,10.9
15/09/2020,region,E12000008,South East,40625,6084,137,14,11.1
14/09/2020,region,E12000008,South East,40488,6070,148,6,11.7
13/09/2020,region,E12000008,South East,40340,6064,63,9,12.3
12/09/2020,region,E12000008,South East,40277,6055,136,10,13.6
11/09/2020,region,E12000008,South East,40141,6045,158,3,13.8
10/09/2020,region,E12000008,South East,39983,6042,214,7,14.5
09/09/2020,region,E12000008,South East,39769,6035,167,8,14.7
08/09/2020,region,E12000008,South East,39602,6027,187,6,15
07/09/2020,region,E12000008,South East,39415,6021,203,4,14.3
06/09/2020,region,E12000008,South East,39212,6017,180,4,13.4
05/09/2020,region,E12000008,South East,39032,6013,158,7,12.5
04/09/2020,region,E12000008,South East,38874,6006,226,10,11.9
03/09/2020,region,E12000008,South East,38648,5996,225,7,10.7
02/09/2020,region,E12000008,South East,38423,5989,198,5,9.7
01/09/2020,region,E12000008,South East,38225,5984,124,11,8.8
31/08/2020,region,E12000008,South East,38101,5973,117,13,8.4
30/08/2020,region,E12000008,South East,37984,5960,101,4,8.1
29/08/2020,region,E12000008,South East,37883,5956,104,8,8
28/08/2020,region,E12000008,South East,37779,5948,116,12,7.7
27/08/2020,region,E12000008,South East,37663,5936,127,8,7.6
26/08/2020,region,E12000008,South East,37536,5928,115,9,7.6
25/08/2020,region,E12000008,South East,37421,5919,90,8,7.6
24/08/2020,region,E12000008,South East,37331,5911,95,6,7.5
23/08/2020,region,E12000008,South East,37236,5905,84,9,7.7
22/08/2020,region,E12000008,South East,37152,5896,78,8,7.1
21/08/2020,region,E12000008,South East,37074,5888,110,8,6.8
20/08/2020,region,E12000008,South East,36964,5880,130,6,6.6
19/08/2020,region,E12000008,South East,36834,5874,115,11,6
18/08/2020,region,E12000008,South East,36719,5863,77,6,5.7
17/08/2020,region,E12000008,South East,36642,5857,109,6,5.7
16/08/2020,region,E12000008,South East,36533,5851,36,7,5.7
15/08/2020,region,E12000008,South East,36497,5844,45,8,5.6
14/08/2020,region,E12000008,South East,36452,5836,95,13,5.5
13/08/2020,region,E12000008,South East,36357,5823,76,16,5.1
12/08/2020,region,E12000008,South East,36281,5807,83,8,4.9
11/08/2020,region,E12000008,South East,36198,5799,77,10,4.7
10/08/2020,region,E12000008,South East,36121,5789,112,15,4.6
09/08/2020,region,E12000008,South East,36009,5774,29,9,4.2
08/08/2020,region,E12000008,South East,35980,5765,31,11,4.1
07/08/2020,region,E12000008,South East,35949,5754,56,10,4.1
06/08/2020,region,E12000008,South East,35893,5744,61,5,3.9
05/08/2020,region,E12000008,South East,35832,5739,66,11,3.9
04/08/2020,region,E12000008,South East,35766,5728,66,4,4.1
03/08/2020,region,E12000008,South East,35700,5724,76,5,4.1
02/08/2020,region,E12000008,South East,35624,5719,21,9,4.2
01/08/2020,region,E12000008,South East,35603,5710,29,7,4.3
31/07/2020,region,E12000008,South East,35574,5703,41,15,4.5
30/07/2020,region,E12000008,South East,35533,5688,62,4,4.8
29/07/2020,region,E12000008,South East,35471,5684,80,11,4.9
28/07/2020,region,E12000008,South East,35391,5673,63,11,4.9
27/07/2020,region,E12000008,South East,35328,5662,85,8,5
26/07/2020,region,E12000008,South East,35243,5654,37,14,5.1
25/07/2020,region,E12000008,South East,35206,5640,47,8,5.2
24/07/2020,region,E12000008,South East,35159,5632,63,6,5.2
23/07/2020,region,E12000008,South East,35096,5626,76,11,5.1
22/07/2020,region,E12000008,South East,35020,5615,77,12,4.9
21/07/2020,region,E12000008,South East,34943,5603,77,11,4.8
20/07/2020,region,E12000008,South East,34866,5592,87,11,4.6
19/07/2020,region,E12000008,South East,34779,5581,46,12,4.4
18/07/2020,region,E12000008,South East,34733,5569,54,14,4.2
17/07/2020,region,E12000008,South East,34679,5555,49,12,4
16/07/2020,region,E12000008,South East,34630,5543,63,14,4.3
15/07/2020,region,E12000008,South East,34567,5529,63,16,4.5
14/07/2020,region,E12000008,South East,34504,5513,59,18,4.7
13/07/2020,region,E12000008,South East,34445,5495,69,11,4.7
12/07/2020,region,E12000008,South East,34376,5484,31,10,4.4
11/07/2020,region,E12000008,South East,34345,5474,35,16,4.7
10/07/2020,region,E12000008,South East,34310,5458,76,14,4.7
09/07/2020,region,E12000008,South East,34234,5444,84,14,4.5
08/07/2020,region,E12000008,South East,34150,5430,82,13,4.2
07/07/2020,region,E12000008,South East,34068,5417,55,13,4.1
06/07/2020,region,E12000008,South East,34013,5404,44,13,4.1
05/07/2020,region,E12000008,South East,33969,5391,58,12,4.5
04/07/2020,region,E12000008,South East,33911,5379,29,18,4.3
03/07/2020,region,E12000008,South East,33882,5361,61,9,4.6
02/07/2020,region,E12000008,South East,33821,5352,60,13,4.7
01/07/2020,region,E12000008,South East,33761,5339,68,11,4.7
30/06/2020,region,E12000008,South East,33693,5328,56,14,4.4
29/06/2020,region,E12000008,South East,33637,5314,78,14,4.5
28/06/2020,region,E12000008,South East,33559,5300,45,16,4.5
27/06/2020,region,E12000008,South East,33514,5284,54,18,4.7
26/06/2020,region,E12000008,South East,33460,5266,66,17,4.8
25/06/2020,region,E12000008,South East,33394,5249,64,17,5
24/06/2020,region,E12000008,South East,33330,5232,44,23,5.1
23/06/2020,region,E12000008,South East,33286,5209,60,16,5.5
22/06/2020,region,E12000008,South East,33226,5193,78,13,5.9
21/06/2020,region,E12000008,South East,33148,5180,67,15,6.1
20/06/2020,region,E12000008,South East,33081,5165,65,11,6.2
19/06/2020,region,E12000008,South East,33016,5154,78,19,6.2
18/06/2020,region,E12000008,South East,32938,5135,75,14,6.3
17/06/2020,region,E12000008,South East,32863,5121,82,19,6.5
16/06/2020,region,E12000008,South East,32781,5102,96,22,6.9
15/06/2020,region,E12000008,South East,32685,5080,98,18,7.1
14/06/2020,region,E12000008,South East,32587,5062,71,13,7.4
13/06/2020,region,E12000008,South East,32516,5049,66,23,7.3
12/06/2020,region,E12000008,South East,32450,5026,86,17,7.5
11/06/2020,region,E12000008,South East,32364,5009,94,15,8.1
10/06/2020,region,E12000008,South East,32270,4994,125,27,8.8
09/06/2020,region,E12000008,South East,32145,4967,114,28,8.9
08/06/2020,region,E12000008,South East,32031,4939,124,15,10.1
07/06/2020,region,E12000008,South East,31907,4924,61,23,10.7
06/06/2020,region,E12000008,South East,31846,4901,85,21,11.5
05/06/2020,region,E12000008,South East,31761,4880,140,27,12
04/06/2020,region,E12000008,South East,31621,4853,159,28,12.3
03/06/2020,region,E12000008,South East,31462,4825,136,24,12.7
02/06/2020,region,E12000008,South East,31326,4801,219,35,13.5
01/06/2020,region,E12000008,South East,31107,4766,184,34,13
31/05/2020,region,E12000008,South East,30923,4732,134,25,13.1
30/05/2020,region,E12000008,South East,30789,4707,132,29,13.2
29/05/2020,region,E12000008,South East,30657,4678,163,34,13.1
28/05/2020,region,E12000008,South East,30494,4644,202,31,14
27/05/2020,region,E12000008,South East,30292,4613,202,34,15.1
26/05/2020,region,E12000008,South East,30090,4579,181,40,16.6
25/05/2020,region,E12000008,South East,29909,4539,186,22,18.9
24/05/2020,region,E12000008,South East,29723,4517,150,29,20.8
23/05/2020,region,E12000008,South East,29573,4488,121,40,21.5
22/05/2020,region,E12000008,South East,29452,4448,247,49,22.3
21/05/2020,region,E12000008,South East,29205,4399,303,24,22.5
20/05/2020,region,E12000008,South East,28902,4375,340,49,22.4
19/05/2020,region,E12000008,South East,28562,4326,386,34,24
18/05/2020,region,E12000008,South East,28176,4292,359,39,24.2
17/05/2020,region,E12000008,South East,27817,4253,222,40,25.5
16/05/2020,region,E12000008,South East,27595,4213,191,43,26.4
15/05/2020,region,E12000008,South East,27404,4170,263,45,27.1
14/05/2020,region,E12000008,South East,27141,4125,295,59,28
13/05/2020,region,E12000008,South East,26846,4066,484,44,29.4
12/05/2020,region,E12000008,South East,26362,4022,411,53,29
11/05/2020,region,E12000008,South East,25951,3969,476,47,29.7
10/05/2020,region,E12000008,South East,25475,3922,308,41,29.8
09/05/2020,region,E12000008,South East,25167,3881,247,60,30.4
08/05/2020,region,E12000008,South East,24920,3821,352,46,32.2
07/05/2020,region,E12000008,South East,24568,3775,419,51,34.1
06/05/2020,region,E12000008,South East,24149,3724,446,48,36.6
05/05/2020,region,E12000008,South East,23703,3676,475,54,39.3
04/05/2020,region,E12000008,South East,23228,3622,488,61,41.3
03/05/2020,region,E12000008,South East,22740,3561,363,41,42
02/05/2020,region,E12000008,South East,22377,3520,416,57,43.5
01/05/2020,region,E12000008,South East,21961,3463,523,83,44.6
30/04/2020,region,E12000008,South East,21438,3380,649,54,46.1
29/04/2020,region,E12000008,South East,20789,3326,690,73,46.4
28/04/2020,region,E12000008,South East,20099,3253,659,69,46.4
27/04/2020,region,E12000008,South East,19440,3184,555,61,46.2
26/04/2020,region,E12000008,South East,18885,3123,501,80,45.4
25/04/2020,region,E12000008,South East,18384,3043,517,92,44.5
24/04/2020,region,E12000008,South East,17867,2951,657,93,44.6
23/04/2020,region,E12000008,South East,17210,2858,680,91,45.1
22/04/2020,region,E12000008,South East,16530,2767,693,85,44.8
21/04/2020,region,E12000008,South East,15837,2682,634,92,45
20/04/2020,region,E12000008,South East,15203,2590,490,116,44.2
19/04/2020,region,E12000008,South East,14713,2474,414,106,45.1
18/04/2020,region,E12000008,South East,14299,2368,523,79,45.9
17/04/2020,region,E12000008,South East,13776,2289,705,109,44.3
16/04/2020,region,E12000008,South East,13071,2180,656,86,42.9
15/04/2020,region,E12000008,South East,12415,2094,712,93,41.5
14/04/2020,region,E12000008,South East,11703,2001,554,95,39.9
13/04/2020,region,E12000008,South East,11149,1906,576,103,41.6
12/04/2020,region,E12000008,South East,10573,1803,485,117,41.8
11/04/2020,region,E12000008,South East,10088,1686,381,110,41.1
10/04/2020,region,E12000008,South East,9707,1576,576,110,41.9
09/04/2020,region,E12000008,South East,9131,1466,522,128,41.3
08/04/2020,region,E12000008,South East,8609,1338,565,112,40.9
07/04/2020,region,E12000008,South East,8044,1226,717,119,40.7
06/04/2020,region,E12000008,South East,7327,1107,592,106,38
05/04/2020,region,E12000008,South East,6735,1001,424,104,36.8
04/04/2020,region,E12000008,South East,6311,897,455,114,35.4
03/04/2020,region,E12000008,South East,5856,783,517,83,34.1
02/04/2020,region,E12000008,South East,5339,700,485,80,32.1
01/04/2020,region,E12000008,South East,4854,620,546,85,30.3
31/03/2020,region,E12000008,South East,4308,535,470,69,27.7
30/03/2020,region,E12000008,South East,3838,466,478,68,25.1
29/03/2020,region,E12000008,South East,3360,398,296,62,23
28/03/2020,region,E12000008,South East,3064,336,339,38,21.6
27/03/2020,region,E12000008,South East,2725,298,331,47,19.3
26/03/2020,region,E12000008,South East,2394,251,320,44,17.1
25/03/2020,region,E12000008,South East,2074,207,306,40,15
24/03/2020,region,E12000008,South East,1768,167,235,30,13
23/03/2020,region,E12000008,South East,1533,137,282,24,11.4
22/03/2020,region,E12000008,South East,1251,113,170,28,9.2
21/03/2020,region,E12000008,South East,1081,85,128,14,7.9
20/03/2020,region,E12000008,South East,953,71,127,15,6.9
19/03/2020,region,E12000008,South East,826,56,127,8,6.1
18/03/2020,region,E12000008,South East,699,48,122,13,5.7
17/03/2020,region,E12000008,South East,577,35,89,8,4.9
16/03/2020,region,E12000008,South East,488,27,78,8,4.3
15/03/2020,region,E12000008,South East,410,19,53,7,3.7
14/03/2020,region,E12000008,South East,357,12,41,3,3.3
13/03/2020,region,E12000008,South East,316,9,53,2,2.9
12/03/2020,region,E12000008,South East,263,7,86,0,2.5
11/03/2020,region,E12000008,South East,177,7,50,1,1.6
10/03/2020,region,E12000008,South East,127,6,36,1,1.1
09/03/2020,region,E12000008,South East,91,5,24,1,0.8
08/03/2020,region,E12000008,South East,67,4,10,1,0.6
07/03/2020,region,E12000008,South East,57,3,4,0,0.5
06/03/2020,region,E12000008,South East,53,3,16,0,0.4
05/03/2020,region,E12000008,South East,37,3,5,2,0.3
04/03/2020,region,E12000008,South East,32,1,7,0,0.3
03/03/2020,region,E12000008,South East,25,1,9,1,0.2
02/03/2020,region,E12000008,South East,16,,1,,0.1
01/03/2020,region,E12000008,South East,15,,0,,0.1
29/02/2020,region,E12000008,South East,15,,2,,0.1
28/02/2020,region,E12000008,South East,13,,2,,0.1
27/02/2020,region,E12000008,South East,11,,2,,0.1
26/02/2020,region,E12000008,South East,9,,0,,0
25/02/2020,region,E12000008,South East,9,,1,,0
24/02/2020,region,E12000008,South East,8,,1,,0
23/02/2020,region,E12000008,South East,7,,1,,0
22/02/2020,region,E12000008,South East,6,,0,,0
21/02/2020,region,E12000008,South East,6,,0,,0
20/02/2020,region,E12000008,South East,6,,0,,0
19/02/2020,region,E12000008,South East,6,,0,,0
18/02/2020,region,E12000008,South East,6,,0,,0
17/02/2020,region,E12000008,South East,6,,0,,0
16/02/2020,region,E12000008,South East,6,,0,,0
15/02/2020,region,E12000008,South East,6,,0,,0
14/02/2020,region,E12000008,South East,6,,0,,0.1
13/02/2020,region,E12000008,South East,6,,0,,0.1
12/02/2020,region,E12000008,South East,6,,0,,0.1
11/02/2020,region,E12000008,South East,6,,0,,0.1
10/02/2020,region,E12000008,South East,6,,0,,0
09/02/2020,region,E12000008,South East,6,,1,,0
08/02/2020,region,E12000008,South East,5,,4,,0
07/02/2020,region,E12000008,South East,1,,0,,0
06/02/2020,region,E12000008,South East,1,,0,,0
05/02/2020,region,E12000008,South East,1,,1,,0
04/02/2020,region,E12000008,South East,,,,,0
03/02/2020,region,E12000008,South East,,,,,0
02/02/2020,region,E12000008,South East,,,,,0
01/02/2020,region,E12000008,South East,,,,,0
31/01/2020,region,E12000008,South East,,,,,0
30/01/2020,region,E12000008,South East,,,,,0
29/01/2020,region,E12000008,South East,,,,,0
28/01/2020,region,E12000008,South East,,,,,0
27/01/2020,region,E12000008,South East,,,,,0
26/01/2020,region,E12000008,South East,,,,,0
25/01/2020,region,E12000008,South East,,,,,0
24/01/2020,region,E12000008,South East,,,,,0
23/01/2020,region,E12000008,South East,,,,,0
22/01/2020,region,E12000008,South East,,,,,0
21/01/2020,region,E12000008,South East,,,,,0
20/01/2020,region,E12000008,South East,,,,,0
19/01/2020,region,E12000008,South East,,,,,0
18/01/2020,region,E12000008,South East,,,,,0
17/01/2020,region,E12000008,South East,,,,,0
16/01/2020,region,E12000008,South East,,,,,0
15/01/2020,region,E12000008,South East,,,,,0
14/01/2020,region,E12000008,South East,,,,,0
13/01/2020,region,E12000008,South East,,,,,0
12/01/2020,region,E12000008,South East,,,,,0
11/01/2020,region,E12000008,South East,,,,,0
10/01/2020,region,E12000008,South East,,,,,0
09/01/2020,region,E12000008,South East,,,,,0
08/01/2020,region,E12000008,South East,,,,,0
